id,id_artiste,date,nombre_ecoutes,plateforme
2073,5,2024-06-28,3509,Spotify
2074,19,2024-09-23,9502,YouTube Music
2075,25,2024-07-07,922,Spotify
2076,10,2024-06-08,8465,Deezer
2077,7,2024-08-27,1042,Deezer
2078,6,2024-07-24,10494,Apple Music
2079,6,2024-06-13,10417,YouTube Music
2080,27,2024-06-13,8664,Apple Music
2081,10,2024-09-14,2440,Spotify
2082,4,2024-07-25,14044,Apple Music
2083,18,2024-09-29,867,Apple Music
2084,5,2024-07-28,11872,YouTube Music
2085,28,2024-08-04,6833,YouTube Music
2086,15,2024-07-26,14773,Spotify
2087,30,2024-07-01,11174,YouTube Music
2088,1,2024-07-06,2012,Apple Music
2089,26,2024-09-23,2551,Deezer
2090,22,2024-08-01,3895,Spotify
2091,22,2024-07-13,7845,Apple Music
2092,15,2024-09-11,1308,Spotify
2093,15,2024-09-15,13894,Deezer
2094,9,2024-06-30,7067,YouTube Music
2095,9,2024-08-30,9819,Spotify
2096,20,2024-07-29,3046,YouTube Music
2097,22,2024-08-20,12965,YouTube Music
2098,14,2024-07-22,6686,Apple Music
2099,16,2024-07-17,7448,Deezer
2100,23,2024-09-11,6480,Spotify
2101,12,2024-07-06,6823,Spotify
2102,16,2024-07-11,10913,YouTube Music
2103,19,2024-07-25,6095,Spotify
2104,4,2024-09-11,2707,Spotify
2105,2,2024-08-23,8068,Apple Music
2106,13,2024-09-23,2378,YouTube Music
2107,7,2024-07-02,11907,Spotify
2108,5,2024-07-13,5743,Spotify
2109,3,2024-07-13,8355,Spotify
2110,4,2024-07-17,9614,YouTube Music
2111,2,2024-06-24,2613,Apple Music
2112,8,2024-06-25,10819,YouTube Music
2113,13,2024-07-06,6591,Apple Music
2114,4,2024-07-08,13981,Apple Music
2115,16,2024-06-19,11185,YouTube Music
2116,27,2024-07-26,5459,Apple Music
2117,4,2024-06-24,11687,Spotify
2118,13,2024-09-29,14580,Spotify
2119,9,2024-06-26,11549,Deezer
2120,16,2024-08-09,4716,Deezer
2121,19,2024-08-08,5858,Apple Music
2122,3,2024-08-31,11155,Deezer
2123,5,2024-07-25,8569,Spotify
2124,3,2024-09-11,12955,Apple Music
2125,25,2024-07-01,4317,Apple Music
2126,3,2024-09-04,3433,Spotify
2127,18,2024-06-09,11431,Deezer
2128,11,2024-06-13,9217,Apple Music
2129,3,2024-07-20,14273,Deezer
2130,21,2024-07-05,5005,Apple Music
2131,20,2024-07-18,10049,Deezer
2132,9,2024-06-24,3599,YouTube Music
2133,27,2024-08-07,11095,Apple Music
2134,5,2024-06-03,1721,Spotify
2135,9,2024-07-03,9467,YouTube Music
2136,14,2024-09-26,4873,Spotify
2137,14,2024-08-16,11541,Apple Music
2138,6,2024-09-22,5228,Spotify
2139,12,2024-06-08,1042,Deezer
2140,13,2024-07-10,2516,Spotify
2141,11,2024-06-04,7573,Spotify
2142,28,2024-08-18,10832,Deezer
2143,6,2024-06-17,7357,YouTube Music
2144,13,2024-09-24,12098,Deezer
2145,10,2024-08-15,6253,Apple Music
2146,3,2024-06-07,2031,Deezer
2147,16,2024-07-01,3503,Deezer
2148,26,2024-07-06,11451,YouTube Music
2149,8,2024-07-19,5668,Apple Music
2150,6,2024-09-14,14174,Spotify
2151,29,2024-06-28,1356,Apple Music
2152,10,2024-09-15,13787,YouTube Music
2153,25,2024-08-27,1104,Spotify
2154,6,2024-08-21,13860,YouTube Music
2155,7,2024-09-04,5490,Spotify
2156,3,2024-07-16,7473,Deezer
2157,18,2024-08-16,222,Spotify
2158,19,2024-09-19,14686,Apple Music
2159,12,2024-07-07,5045,Apple Music
2160,14,2024-08-23,9032,Apple Music
2161,5,2024-09-11,13877,Spotify
2162,3,2024-09-15,13426,Spotify
2163,12,2024-08-23,1055,Spotify
2164,8,2024-08-30,12179,Apple Music
2165,18,2024-06-03,5707,Spotify
2166,19,2024-09-15,3576,Apple Music
2167,11,2024-07-23,7398,Spotify
2168,18,2024-07-27,3063,Apple Music
2169,16,2024-07-17,7650,Apple Music
2170,2,2024-06-26,2789,Spotify
2171,19,2024-07-16,3709,Spotify
2172,15,2024-06-05,5669,Apple Music
2173,11,2024-08-05,3845,Apple Music
2174,13,2024-08-16,14975,Spotify
2175,30,2024-08-04,5699,YouTube Music
2176,24,2024-08-16,13611,Apple Music
2177,2,2024-07-23,4143,Spotify
2178,4,2024-07-27,2054,YouTube Music
2179,27,2024-08-31,13917,Spotify
2180,19,2024-07-22,14029,Spotify
2181,21,2024-07-27,11746,Deezer
2182,7,2024-08-08,6002,Deezer
2183,2,2024-07-27,14922,YouTube Music
2184,2,2024-09-12,13492,Apple Music
2185,11,2024-06-01,9622,YouTube Music
2186,4,2024-06-02,14789,Spotify
2187,8,2024-08-07,10252,Apple Music
2188,21,2024-09-10,12691,Spotify
2189,4,2024-06-16,11553,Deezer
2190,16,2024-06-21,9072,Spotify
2191,25,2024-09-27,4437,Deezer
2192,10,2024-07-07,3997,Apple Music
2193,5,2024-06-30,8085,YouTube Music
2194,5,2024-06-21,9164,Deezer
2195,21,2024-07-18,12078,Spotify
2196,23,2024-09-29,7879,Apple Music
2197,24,2024-06-04,9142,YouTube Music
2198,15,2024-08-26,2237,Deezer
2199,20,2024-06-14,7575,Apple Music
2200,21,2024-06-20,7186,YouTube Music
2201,17,2024-07-25,5096,Deezer
2202,16,2024-06-09,2486,Deezer
2203,13,2024-09-07,1911,YouTube Music
2204,21,2024-09-29,5974,Deezer
2205,27,2024-06-06,564,Deezer
2206,13,2024-07-31,2941,YouTube Music
2207,18,2024-07-05,5744,YouTube Music
2208,5,2024-08-13,6345,Deezer
2209,6,2024-06-26,2308,Deezer
2210,1,2024-09-19,8436,Deezer
2211,30,2024-07-14,12788,Apple Music
2212,20,2024-07-27,13381,Apple Music
2213,22,2024-07-16,6396,Apple Music
2214,5,2024-06-02,12341,YouTube Music
2215,23,2024-08-28,6474,Spotify
2216,1,2024-07-25,5665,Deezer
2217,21,2024-07-29,8135,YouTube Music
2218,21,2024-09-01,9876,Apple Music
2219,15,2024-08-05,5916,Deezer
2220,7,2024-07-08,11330,YouTube Music
2221,25,2024-08-19,2285,YouTube Music
2222,12,2024-09-20,11337,YouTube Music
2223,21,2024-06-25,665,Spotify
2224,24,2024-07-06,14916,YouTube Music
2225,20,2024-08-14,12911,Spotify
2226,9,2024-07-04,12595,YouTube Music
2227,27,2024-07-16,13767,YouTube Music
2228,13,2024-08-25,2657,YouTube Music
2229,7,2024-06-24,502,Spotify
2230,26,2024-08-15,9919,YouTube Music
2231,20,2024-08-10,313,Deezer
2232,19,2024-09-27,9498,Spotify
2233,29,2024-09-07,9110,Spotify
2234,11,2024-07-13,4771,Apple Music
2235,5,2024-07-13,5080,Deezer
2236,20,2024-06-27,2474,Apple Music
2237,20,2024-09-06,7983,Spotify
2238,12,2024-06-05,6132,Spotify
2239,29,2024-06-16,12817,Spotify
2240,25,2024-07-23,12991,Apple Music
2241,15,2024-06-12,7891,YouTube Music
2242,26,2024-08-06,7602,YouTube Music
2243,23,2024-06-18,13986,Apple Music
2244,19,2024-06-10,7566,YouTube Music
2245,7,2024-09-05,12477,Apple Music
2246,10,2024-07-26,5580,Spotify
2247,20,2024-08-26,4580,Deezer
2248,12,2024-06-20,8946,YouTube Music
2249,18,2024-08-17,5028,Spotify
2250,20,2024-06-15,1944,Apple Music
2251,11,2024-06-06,7088,Deezer
2252,15,2024-07-11,5397,YouTube Music
2253,11,2024-09-19,6357,Apple Music
2254,16,2024-08-15,14470,Spotify
2255,18,2024-06-15,5524,Apple Music
2256,20,2024-06-17,288,Spotify
2257,6,2024-08-28,14347,Deezer
2258,13,2024-07-07,499,Deezer
2259,30,2024-06-22,2732,Deezer
2260,10,2024-09-02,6401,YouTube Music
2261,18,2024-09-21,7319,Apple Music
2262,16,2024-06-21,9990,Apple Music
2263,5,2024-09-29,3635,YouTube Music
2264,30,2024-06-26,12318,Deezer
2265,28,2024-09-22,4916,Spotify
2266,27,2024-07-18,3028,Spotify
2267,28,2024-07-05,14112,Apple Music
2268,13,2024-08-29,5590,Spotify
2269,1,2024-08-27,4034,Apple Music
2270,3,2024-06-21,1377,Deezer
2271,23,2024-08-25,1292,Apple Music
2272,27,2024-09-02,2707,Deezer
2273,10,2024-08-17,1809,YouTube Music
2274,20,2024-06-27,2555,Spotify
2275,4,2024-08-22,13547,Deezer
2276,17,2024-06-23,3048,YouTube Music
2277,12,2024-06-21,4561,YouTube Music
2278,20,2024-09-02,344,Apple Music
2279,14,2024-09-08,7805,Deezer
2280,20,2024-07-10,13038,YouTube Music
2281,14,2024-06-13,11335,Apple Music
2282,29,2024-06-01,315,Spotify
2283,19,2024-08-26,14758,Spotify
2284,29,2024-06-13,9415,Deezer
2285,11,2024-08-07,8998,Apple Music
2286,25,2024-08-13,12591,Deezer
2287,20,2024-06-11,3607,Spotify
2288,19,2024-08-31,9927,YouTube Music
2289,29,2024-08-15,3705,Spotify
2290,5,2024-07-22,2807,Apple Music
2291,2,2024-08-05,8746,Deezer
2292,25,2024-06-08,13740,Deezer
2293,18,2024-08-31,1353,Spotify
2294,19,2024-07-26,10198,Spotify
2295,13,2024-07-27,8699,Deezer
2296,7,2024-06-19,2002,YouTube Music
2297,13,2024-07-31,707,Deezer
2298,29,2024-06-07,6381,Spotify
2299,24,2024-09-02,4562,Deezer
2300,24,2024-06-24,4115,YouTube Music
2301,17,2024-08-12,14711,Spotify
2302,23,2024-09-18,8210,Apple Music
2303,12,2024-07-25,13334,Apple Music
2304,26,2024-08-07,7326,Spotify
2305,22,2024-08-18,2223,Deezer
2306,6,2024-08-08,12077,Spotify
2307,6,2024-07-30,5381,Spotify
2308,29,2024-08-23,6612,Deezer
2309,29,2024-06-21,11462,YouTube Music
2310,17,2024-09-06,6257,Deezer
2311,11,2024-07-29,13745,Apple Music
2312,3,2024-07-30,6500,YouTube Music
2313,6,2024-09-18,292,Spotify
2314,23,2024-06-06,8435,Apple Music
2315,14,2024-09-20,12157,YouTube Music
2316,9,2024-08-17,2086,Spotify
2317,10,2024-08-23,2496,Apple Music
2318,25,2024-08-07,5792,Deezer
2319,2,2024-08-09,8657,Apple Music
2320,2,2024-06-03,10334,Deezer
2321,28,2024-09-25,7617,Deezer
2322,12,2024-07-05,2121,Apple Music
2323,7,2024-06-26,4742,Apple Music
2324,17,2024-09-09,12154,Deezer
2325,1,2024-09-17,6595,Deezer
2326,19,2024-06-19,12694,Spotify
2327,17,2024-09-09,11417,Apple Music
2328,9,2024-07-08,3359,Spotify
2329,6,2024-06-14,10148,Spotify
2330,25,2024-07-27,8492,YouTube Music
2331,30,2024-09-04,12839,YouTube Music
2332,9,2024-09-29,13047,Apple Music
2333,1,2024-08-07,10279,YouTube Music
2334,28,2024-08-12,11330,Apple Music
2335,18,2024-09-09,1094,Deezer
2336,2,2024-09-27,9627,Spotify
2337,12,2024-07-23,5046,Spotify
2338,18,2024-09-26,5258,Deezer
2339,7,2024-07-09,7918,Spotify
2340,25,2024-06-11,2440,Apple Music
2341,21,2024-08-23,11262,Deezer
2342,8,2024-06-27,5148,YouTube Music
2343,23,2024-07-30,1966,Deezer
2344,14,2024-07-12,11839,Deezer
2345,4,2024-09-23,14060,Deezer
2346,3,2024-08-17,866,Spotify
2347,11,2024-06-27,2912,Deezer
2348,28,2024-06-29,1083,YouTube Music
2349,4,2024-07-17,5124,Deezer
2350,23,2024-09-14,7760,YouTube Music
2351,27,2024-09-28,9344,Apple Music
2352,12,2024-08-22,8089,Spotify
2353,8,2024-06-16,4865,YouTube Music
2354,1,2024-09-01,4626,Spotify
2355,2,2024-07-25,1011,Deezer
2356,7,2024-06-29,3863,Deezer
2357,17,2024-08-10,3800,Deezer
2358,6,2024-08-11,4552,Spotify
2359,22,2024-08-19,14262,Deezer
2360,28,2024-07-01,4568,Deezer
2361,9,2024-08-24,7805,Spotify
2362,13,2024-08-28,10533,Apple Music
2363,28,2024-06-04,1557,YouTube Music
2364,23,2024-07-31,9017,Spotify
2365,3,2024-09-27,5531,Spotify
2366,21,2024-08-31,13496,Spotify
2367,21,2024-09-29,323,Apple Music
2368,14,2024-06-10,5148,Spotify
2369,8,2024-07-29,868,Deezer
2370,25,2024-08-09,2293,Deezer
2371,16,2024-09-28,412,Spotify
2372,26,2024-06-15,2052,Spotify
2373,6,2024-08-14,8479,Apple Music
2374,3,2024-08-31,14478,Apple Music
2375,24,2024-09-01,8994,Spotify
2376,13,2024-08-03,6885,Apple Music
2377,8,2024-08-13,10169,Deezer
2378,9,2024-07-26,2663,Apple Music
2379,4,2024-09-21,13692,Apple Music
2380,30,2024-07-11,2773,Apple Music
2381,23,2024-07-23,1486,Spotify
2382,8,2024-07-25,1450,YouTube Music
2383,27,2024-09-18,2065,Spotify
2384,22,2024-08-03,5135,Spotify
2385,18,2024-08-08,8229,YouTube Music
2386,5,2024-09-04,2586,YouTube Music
2387,18,2024-08-24,1114,Deezer
2388,21,2024-08-23,9802,YouTube Music
2389,30,2024-06-26,6062,Apple Music
2390,14,2024-08-11,9346,Spotify
2391,12,2024-07-20,11856,Spotify
2392,25,2024-06-13,5514,Apple Music
2393,21,2024-08-27,13090,Spotify
2394,11,2024-06-10,4453,Apple Music
2395,28,2024-08-11,3652,Spotify
2396,5,2024-06-03,279,Deezer
2397,23,2024-07-09,4682,Deezer
2398,22,2024-08-25,13946,Apple Music
2399,29,2024-09-21,2966,Spotify
2400,26,2024-07-17,7933,YouTube Music
2401,13,2024-07-06,1237,YouTube Music
2402,30,2024-06-18,13137,YouTube Music
2403,10,2024-06-16,9504,Spotify
2404,22,2024-07-27,9915,Apple Music
2405,19,2024-09-22,1076,Deezer
2406,4,2024-09-26,1562,YouTube Music
2407,5,2024-07-06,5900,Spotify
2408,2,2024-08-31,2830,Spotify
2409,22,2024-06-29,3600,Apple Music
2410,26,2024-07-05,9050,Apple Music
2411,18,2024-08-06,2597,Apple Music
2412,28,2024-06-10,5529,Apple Music
2413,22,2024-08-30,250,Apple Music
2414,2,2024-06-28,1195,Deezer
2415,18,2024-06-02,3886,Spotify
2416,23,2024-06-04,6204,Apple Music
2417,10,2024-08-03,14603,YouTube Music
2418,28,2024-06-04,8201,YouTube Music
2419,2,2024-09-12,10481,YouTube Music
2420,19,2024-08-17,1323,YouTube Music
2421,12,2024-06-21,6785,Spotify
2422,14,2024-07-01,14299,YouTube Music
2423,7,2024-08-11,14010,YouTube Music
2424,3,2024-09-19,9121,Apple Music
2425,22,2024-06-24,398,Spotify
2426,13,2024-07-14,7169,YouTube Music
2427,16,2024-06-14,9427,Deezer
2428,14,2024-09-29,646,YouTube Music
2429,4,2024-06-22,11360,Deezer
2430,2,2024-08-02,6951,YouTube Music
2431,7,2024-07-04,13348,Apple Music
2432,16,2024-09-28,10201,Spotify
2433,8,2024-06-12,7768,Apple Music
2434,11,2024-08-08,8134,Deezer
2435,17,2024-09-06,8668,YouTube Music
2436,5,2024-08-19,949,YouTube Music
2437,28,2024-08-17,259,Deezer
2438,2,2024-07-18,4773,Deezer
2439,30,2024-07-19,7549,Deezer
2440,20,2024-06-10,2792,Spotify
2441,22,2024-07-22,10082,Apple Music
2442,6,2024-06-28,3519,Deezer
2443,9,2024-09-15,4607,YouTube Music
2444,26,2024-07-21,1597,Deezer
2445,11,2024-09-22,7362,Deezer
2446,8,2024-09-17,5134,Apple Music
2447,12,2024-07-02,8078,YouTube Music
2448,26,2024-07-13,4818,Spotify
2449,25,2024-06-05,10787,Apple Music
2450,23,2024-09-06,10350,Apple Music
2451,5,2024-06-14,11288,YouTube Music
2452,5,2024-09-09,13737,YouTube Music
2453,5,2024-07-04,13670,Deezer
2454,29,2024-06-25,2424,Spotify
2455,6,2024-07-19,12627,YouTube Music
2456,25,2024-08-08,9899,YouTube Music
2457,17,2024-07-27,13454,YouTube Music
2458,15,2024-09-17,3446,Deezer
2459,1,2024-07-16,5062,YouTube Music
2460,21,2024-06-10,13592,YouTube Music
2461,17,2024-06-10,8775,Apple Music
2462,7,2024-08-03,1171,YouTube Music
2463,25,2024-07-17,10499,Apple Music
2464,21,2024-08-02,1103,Spotify
2465,26,2024-07-26,3993,YouTube Music
2466,23,2024-09-28,11953,Spotify
2467,24,2024-06-21,11433,YouTube Music
2468,14,2024-06-04,6563,Deezer
2469,5,2024-09-15,12363,YouTube Music
2470,9,2024-07-09,2155,Spotify
2471,17,2024-09-28,10973,Deezer
2472,15,2024-06-24,13385,Spotify
2473,2,2024-07-04,6511,Apple Music
2474,26,2024-08-30,11343,Spotify
2475,6,2024-09-03,3184,Spotify
2476,14,2024-09-07,12670,Apple Music
2477,1,2024-06-14,8180,Deezer
2478,18,2024-07-22,8421,YouTube Music
2479,18,2024-09-27,11473,Deezer
2480,1,2024-08-17,2571,YouTube Music
2481,16,2024-06-11,1270,Spotify
2482,26,2024-08-07,454,YouTube Music
2483,30,2024-08-28,6589,Spotify
2484,3,2024-08-08,8375,Deezer
2485,19,2024-06-17,220,Apple Music
2486,30,2024-09-08,10977,Apple Music
2487,8,2024-08-07,3920,YouTube Music
2488,29,2024-09-15,12852,Deezer
2489,24,2024-06-19,13181,Apple Music
2490,4,2024-06-06,7369,Apple Music
2491,5,2024-08-10,11888,Deezer
2492,5,2024-06-26,10350,Spotify
2493,15,2024-07-11,7757,Apple Music
2494,23,2024-08-19,7317,YouTube Music
2495,30,2024-09-22,4143,YouTube Music
2496,11,2024-07-06,9468,YouTube Music
2497,5,2024-07-24,11034,Spotify
2498,15,2024-08-22,1358,Deezer
2499,3,2024-09-11,3265,Apple Music
2500,21,2024-08-08,4031,YouTube Music
2501,22,2024-08-02,5678,Apple Music
2502,12,2024-08-05,8520,Spotify
2503,22,2024-09-01,7881,Deezer
2504,6,2024-08-18,12409,Deezer
2505,10,2024-09-29,12736,YouTube Music
2506,19,2024-07-13,5168,Spotify
2507,17,2024-08-23,5239,YouTube Music
2508,24,2024-06-06,14459,YouTube Music
2509,19,2024-06-14,1424,Spotify
2510,27,2024-06-25,8405,Apple Music
2511,24,2024-08-05,2162,YouTube Music
2512,23,2024-07-29,10660,Deezer
2513,25,2024-09-04,10035,Spotify
2514,4,2024-09-04,10087,Apple Music
2515,17,2024-07-31,6007,Spotify
2516,10,2024-07-30,13704,Apple Music
2517,19,2024-08-24,5361,Spotify
2518,5,2024-06-26,11861,Apple Music
2519,4,2024-06-28,11701,Deezer
2520,29,2024-06-28,14110,Spotify
2521,12,2024-06-15,9629,Deezer
2522,23,2024-08-22,11948,Apple Music
2523,24,2024-08-07,9895,Spotify
2524,9,2024-06-06,2851,Apple Music
2525,28,2024-06-30,13632,Spotify
2526,10,2024-09-29,13611,Apple Music
2527,18,2024-06-07,2756,Spotify
2528,18,2024-08-13,7925,Apple Music
2529,14,2024-07-16,12921,Deezer
2530,7,2024-06-09,11865,Spotify
2531,26,2024-08-25,10423,YouTube Music
2532,22,2024-06-26,14366,YouTube Music
2533,15,2024-06-11,2894,Apple Music
2534,8,2024-06-06,5405,Deezer
2535,15,2024-08-20,13004,Deezer
2536,20,2024-08-13,1816,YouTube Music
2537,18,2024-06-28,12602,Apple Music
2538,27,2024-08-15,3384,Spotify
2539,21,2024-08-07,5533,Deezer
2540,2,2024-08-01,14429,YouTube Music
2541,25,2024-08-24,3916,YouTube Music
2542,12,2024-08-10,5772,YouTube Music
2543,14,2024-09-05,4992,Spotify
2544,20,2024-06-13,14097,Deezer
2545,30,2024-08-28,12816,Apple Music
2546,16,2024-08-31,1971,Apple Music
2547,20,2024-07-23,14586,Apple Music
2548,7,2024-07-15,13995,Deezer
2549,18,2024-08-16,5619,Apple Music
2550,3,2024-08-21,1400,Spotify
2551,26,2024-07-11,9250,Apple Music
2552,6,2024-09-24,8145,Spotify
2553,10,2024-09-25,8297,Spotify
2554,9,2024-09-04,11425,Deezer
2555,16,2024-07-06,4106,Apple Music
2556,22,2024-08-11,14314,Apple Music
2557,5,2024-09-01,6618,Apple Music
2558,18,2024-09-02,3849,Apple Music
2559,8,2024-06-25,5852,Spotify
2560,25,2024-06-13,11270,Deezer
2561,20,2024-08-10,4017,Spotify
2562,5,2024-09-14,7313,Deezer
2563,28,2024-06-15,10410,Spotify
2564,4,2024-07-02,14440,Deezer
2565,24,2024-09-05,5127,YouTube Music
2566,9,2024-08-03,2374,Apple Music
2567,24,2024-09-03,14803,Deezer
2568,24,2024-07-12,3475,YouTube Music
2569,18,2024-07-08,7903,YouTube Music
2570,10,2024-07-28,11888,Spotify
2571,1,2024-09-05,10373,Apple Music
2572,28,2024-09-24,14100,Deezer
2573,26,2024-09-14,11806,Apple Music
2574,26,2024-07-16,4978,YouTube Music
2575,28,2024-08-03,14497,YouTube Music
2576,19,2024-07-28,6458,Apple Music
2577,5,2024-09-29,7347,Spotify
2578,14,2024-06-04,7155,Deezer
2579,29,2024-06-11,3662,Apple Music
2580,26,2024-08-13,1900,Deezer
2581,17,2024-08-17,1631,Apple Music
2582,9,2024-09-26,6296,Spotify
2583,21,2024-08-04,2374,Apple Music
2584,4,2024-06-25,11561,Spotify
2585,27,2024-09-06,8032,Deezer
2586,2,2024-06-12,13926,Deezer
2587,28,2024-09-20,13563,Deezer
2588,2,2024-08-12,1905,Spotify
2589,1,2024-08-22,13027,Apple Music
2590,22,2024-07-04,11599,Spotify
2591,7,2024-06-14,12836,Apple Music
2592,24,2024-09-03,8162,Spotify
2593,27,2024-06-26,11207,Spotify
2594,5,2024-09-08,9019,YouTube Music
2595,22,2024-09-21,4874,YouTube Music
2596,3,2024-07-23,12648,Apple Music
2597,9,2024-07-14,10490,Spotify
2598,30,2024-07-10,2419,Deezer
2599,12,2024-09-27,10139,Apple Music
2600,17,2024-06-26,4178,YouTube Music
2601,20,2024-09-16,12431,YouTube Music
2602,20,2024-08-07,1109,Spotify
2603,1,2024-07-30,4108,Deezer
2604,30,2024-09-21,1876,Apple Music
2605,9,2024-06-05,12838,Apple Music
2606,3,2024-08-11,7819,Apple Music
2607,30,2024-08-13,12048,Deezer
2608,7,2024-07-08,13938,Spotify
2609,10,2024-08-30,4794,Apple Music
2610,22,2024-09-08,6291,Deezer
2611,26,2024-08-14,2599,Apple Music
2612,3,2024-07-18,6934,Apple Music
2613,16,2024-06-09,2374,Apple Music
2614,29,2024-08-22,2574,Spotify
2615,17,2024-09-08,9576,Spotify
2616,6,2024-06-04,1494,Spotify
2617,4,2024-09-28,9019,Deezer
2618,6,2024-09-25,12283,Apple Music
2619,24,2024-07-05,6200,YouTube Music
2620,28,2024-07-22,12630,Spotify
2621,22,2024-08-02,14280,YouTube Music
2622,19,2024-07-20,11375,Apple Music
2623,3,2024-09-04,9812,Deezer
2624,25,2024-06-07,12121,Deezer
2625,5,2024-09-13,8456,Apple Music
2626,4,2024-06-01,2246,YouTube Music
2627,12,2024-06-30,12605,YouTube Music
2628,28,2024-09-11,2046,Spotify
2629,8,2024-09-07,13918,Apple Music
2630,11,2024-07-26,7382,Spotify
2631,28,2024-08-10,7829,Deezer
2632,27,2024-06-19,3040,Deezer
2633,16,2024-07-18,11422,Deezer
2634,27,2024-07-10,7473,Deezer
2635,16,2024-09-14,4769,YouTube Music
2636,28,2024-06-27,8687,Deezer
2637,18,2024-06-07,8691,Deezer
2638,21,2024-07-22,13496,Apple Music
2639,14,2024-07-01,9531,Apple Music
2640,23,2024-08-26,7370,Spotify
2641,28,2024-09-10,9640,Deezer
2642,28,2024-08-26,8192,Spotify
2643,6,2024-08-11,10577,YouTube Music
2644,12,2024-07-14,13698,Apple Music
2645,3,2024-06-01,14126,Deezer
2646,13,2024-09-22,7738,YouTube Music
2647,22,2024-06-23,1661,Apple Music
2648,28,2024-07-17,8670,Deezer
2649,29,2024-08-05,14751,Deezer
2650,24,2024-09-21,12202,Spotify
2651,15,2024-08-29,7029,Deezer
2652,25,2024-06-28,9121,YouTube Music
2653,13,2024-07-08,7008,Apple Music
2654,27,2024-07-20,11464,YouTube Music
2655,29,2024-09-04,7922,Apple Music
2656,12,2024-08-16,10582,YouTube Music
2657,6,2024-09-29,2524,Spotify
2658,26,2024-07-01,13217,Spotify
2659,16,2024-09-14,11907,YouTube Music
2660,7,2024-08-03,504,Deezer
2661,16,2024-09-24,3362,Apple Music
2662,29,2024-08-25,9496,Apple Music
2663,28,2024-06-02,7449,Deezer
2664,22,2024-07-08,9154,YouTube Music
2665,19,2024-06-24,5048,Deezer
2666,4,2024-09-22,14193,Spotify
2667,15,2024-07-06,10061,Apple Music
2668,21,2024-09-27,12780,Apple Music
2669,11,2024-08-07,11777,Apple Music
2670,25,2024-07-01,11916,YouTube Music
2671,13,2024-06-27,14807,Apple Music
2672,19,2024-08-27,11656,Deezer
2673,10,2024-07-26,4208,Deezer
2674,16,2024-07-26,11242,Deezer
2675,4,2024-07-22,11787,Deezer
2676,4,2024-07-27,1424,Deezer
2677,23,2024-06-24,13503,Spotify
2678,11,2024-08-24,11675,Deezer
2679,13,2024-09-21,11894,Apple Music
2680,23,2024-08-12,12035,Deezer
2681,24,2024-08-06,3069,Deezer
2682,11,2024-09-11,10316,YouTube Music
2683,12,2024-09-07,1441,YouTube Music
2684,14,2024-08-10,13880,YouTube Music
2685,4,2024-06-05,12151,Deezer
2686,25,2024-09-07,11803,Apple Music
2687,13,2024-06-24,6748,Deezer
2688,20,2024-09-16,3097,YouTube Music
2689,17,2024-07-12,9531,Spotify
2690,12,2024-06-22,14775,Deezer
2691,9,2024-09-07,7890,Deezer
2692,17,2024-07-23,2023,YouTube Music
2693,26,2024-06-21,12035,Deezer
2694,4,2024-07-31,311,Deezer
2695,5,2024-07-28,1948,Apple Music
2696,29,2024-08-01,6914,Deezer
2697,9,2024-09-06,3424,Apple Music
2698,10,2024-08-25,8780,Deezer
2699,3,2024-09-16,14821,Apple Music
2700,7,2024-06-15,9538,Spotify
2701,26,2024-06-18,7640,Apple Music
2702,3,2024-09-15,12434,Apple Music
2703,12,2024-06-24,2562,Spotify
2704,21,2024-08-26,13274,Deezer
2705,21,2024-07-26,5043,Deezer
2706,8,2024-06-24,11102,Apple Music
2707,5,2024-06-03,4383,YouTube Music
2708,19,2024-06-15,14228,Deezer
2709,24,2024-06-27,13820,YouTube Music
2710,29,2024-09-06,7238,Spotify
2711,6,2024-09-24,5208,Apple Music
2712,21,2024-07-02,11181,YouTube Music
2713,17,2024-07-13,4595,YouTube Music
2714,6,2024-09-11,4965,YouTube Music
2715,26,2024-08-06,1670,Deezer
2716,2,2024-06-25,819,Spotify
2717,21,2024-07-19,3731,Deezer
2718,19,2024-06-17,8629,Deezer
2719,18,2024-08-13,8702,Apple Music
2720,19,2024-08-15,2008,Spotify
2721,18,2024-09-15,14588,YouTube Music
2722,2,2024-09-08,12375,Apple Music
2723,19,2024-07-30,10194,Deezer
2724,9,2024-09-16,12432,Apple Music
2725,15,2024-08-22,13456,YouTube Music
2726,10,2024-09-11,798,YouTube Music
2727,9,2024-09-07,6112,Apple Music
2728,23,2024-08-04,14912,Spotify
2729,5,2024-09-13,13317,Spotify
2730,21,2024-08-12,5801,YouTube Music
2731,21,2024-08-09,6520,YouTube Music
2732,11,2024-09-02,3023,YouTube Music
2733,1,2024-06-22,10502,YouTube Music
2734,27,2024-07-01,4152,YouTube Music
2735,22,2024-09-12,8909,Deezer
2736,21,2024-08-25,14836,Deezer
2737,10,2024-08-24,5992,YouTube Music
2738,24,2024-09-24,12429,Apple Music
2739,21,2024-06-18,4515,Apple Music
2740,18,2024-08-27,11521,Apple Music
2741,16,2024-09-20,8275,Deezer
2742,19,2024-08-17,13514,Spotify
2743,9,2024-08-04,8329,Apple Music
2744,14,2024-06-12,4377,Spotify
2745,1,2024-06-06,11072,Spotify
2746,29,2024-06-20,9734,Deezer
2747,7,2024-06-13,11271,YouTube Music
